RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_BEGIN_DE,TOUR_PD_VALUE,TOUR_COM_NMPR_NM,COM_ONE_TY,COM_TWO_TY,COM_THREE_TY,COM_FOUR_TY,COM_FIVE_TY,COM_SIX_TY,TOUR_PURPS_NM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM
53322840,20250414,경상남도,거제시,20250301,1박 2일,혼자서,혼자서,,,,,,식도락 (지역 특색/제철 음식),M,40대,미혼,미혼,자영업,700만원 이상
53322871,20250414,강원도,고성군,20250312,1박 2일,혼자서,혼자서,,,,,,취미-운동 활동 (등산/ 낚시/ 골프 등),M,50대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상
53322903,20250414,강원도,속초시,20250404,3박 4일,2명,배우자,,,,,,식도락 (지역 특색/제철 음식),F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,300만원 미만
53323089,20250414,제주도,서귀포시(시내동)/안덕면,20250104,6박 7일 이상,2명,배우자,,,,,,휴식,F,60대 이상,기혼,자녀 성인(막내 대학),판매/서비스직,300~500만원 미만
53323328,20250414,부산시,모름,20250308,1박 2일,2명,부모/형제/자녀 등 가족,,,,,,휴식,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,모름
53323536,20250414,부산시,모름,20250219,2박 3일,혼자서,혼자서,,,,,,친지/친구/친척 만나기,F,30대,미혼,미혼,기타/무직,300만원 미만
53323563,20250414,강원도,고성군,20250323,1박 2일,4명,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),F,20대,미혼,미혼,사무/기술직,모름
53323782,20250414,인천시,모름,20250119,1박 2일,2명,배우자,,,,,,휴식,M,50대,기혼,자녀 성인(막내 대학),자영업,500~700만원 미만
53323980,20250414,강원도,강릉시/동해시/삼척시/속초시,20250403,2박 3일,2명,연인,,,,,,휴식,M,60대 이상,기타,자녀 독립(막내 결혼),자영업,500~700만원 미만
53324019,20250414,강원도,원주시,20250228,1박 2일,2명,배우자,,,,,,역사-유적 감상 (유적지/ 박물관 등),F,50대,기혼,자녀 성인(막내 대학),판매/서비스직,700만원 이상
53324120,20250414,경상남도,창원시,20250405,1박 2일,2명,배우자,,,,,,친지/친구/친척 만나기,M,30대,기혼,신혼기(자녀 없음),사무/기술직,500~700만원 미만
53324205,20250414,전라북도,전주시,20250308,6박 7일 이상,4명,배우자,친구,,,,,식도락 (지역 특색/제철 음식),F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,300~500만원 미만
53324499,20250414,강원도,화천군,20250228,2박 3일,2명,연인,,,,,,휴식,F,20대,미혼,미혼,대학/대학원생,700만원 이상
53324500,20250414,제주도,구좌읍/서귀포시(시내동)/애월읍,20250404,1박 2일,4명,부모/형제/자녀 등 가족,,,,,,휴식,F,20대,미혼,미혼,사무/기술직,300만원 미만
53324658,20250414,충청북도,제천시,20250411,1박 2일,5명 이상,부모/형제/자녀 등 가족,,,,,,휴식,M,50대,기혼,자녀 성인(막내 대학),사무/기술직,500~700만원 미만
53324774,20250414,경상남도,산청군,20250314,2박 3일,2명,배우자,,,,,,자연 풍경 감상 (산/ 바다 등),M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,700만원 이상
53324863,20250414,충청남도,천안시,20250317,2박 3일,혼자서,혼자서,,,,,,휴식,M,20대,미혼,미혼,기타/무직,모름
53324958,20250414,대전시,모름,20250207,2박 3일,혼자서,혼자서,,,,,,휴식,M,50대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,모름
53325027,20250414,전라남도,광양시/여수시,20250301,2박 3일,2명,친구,,,,,,역사-유적 감상 (유적지/ 박물관 등),F,50대,기혼,자녀 성인(막내 대학),전업주부,700만원 이상
53325382,20250414,대구시,모름,20250315,1박 2일,2명,친구,,,,,,친지/친구/친척 만나기,M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,500~700만원 미만
53325495,20250414,부산시,모름,20250320,1박 2일,2명,직장동료,,,,,,자연 풍경 감상 (산/ 바다 등),F,50대,기혼,자녀 성인(막내 대학),경영/관리/전문직,모름
53325557,20250414,충청남도,공주시/서천군,20250413,1박 2일,4명,배우자,부모/형제/자녀 등 가족,,,,,휴식,F,50대,기혼,자녀 독립(막내 결혼),기타/무직,700만원 이상
53325710,20250414,경기도,양평군,20250328,1박 2일,3명,배우자,부모/형제/자녀 등 가족,,,,,휴식,M,60대 이상,기혼,자녀 성인(막내 대학),자영업,700만원 이상
53325726,20250414,전라북도,군산시,20250309,1박 2일,3명,배우자,부모/형제/자녀 등 가족,,,,,도시 경관 감상 (건축물/ 거리 등),M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상
53325751,20250414,서울시,모름,20250405,1박 2일,2명,친구,,,,,,축제-행사 참여,M,20대,미혼,미혼,사무/기술직,모름
53325838,20250414,서울시,모름,20250110,2박 3일,3명,부모/형제/자녀 등 가족,친구,,,,,식도락 (지역 특색/제철 음식),F,30대,미혼,미혼,사무/기술직,700만원 이상
53325865,20250414,제주도,서귀포시(시내동)/성산읍/애월읍/제주시(시내동),20250113,4박 5일,4명,배우자,부모/형제/자녀 등 가족,,,,,휴식,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만
53326018,20250414,부산시,모름,20250114,2박 3일,2명,배우자,,,,,,자연 풍경 감상 (산/ 바다 등),F,40대,기혼,신혼기(자녀 없음),전업주부,500~700만원 미만
53326356,20250414,제주도,서귀포시(시내동),20250109,3박 4일,3명,배우자,부모/형제/자녀 등 가족,,,,,놀이/테마공원-온천 등 즐기기,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),경영/관리/전문직,300~500만원 미만
53326423,20250414,전라남도,진도군,20250308,2박 3일,2명,배우자,,,,,,식도락 (지역 특색/제철 음식),F,30대,기혼,신혼기(자녀 없음),사무/기술직,500~700만원 미만
53326623,20250414,강원도,철원군,20250217,1박 2일,4명,직장동료,,,,,,친지/친구/친척 만나기,F,60대 이상,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상
53326713,20250414,울산시,모름,20250222,1박 2일,4명,친구,,,,,,휴식,F,40대,기혼,자녀 성장(막내 중고생),전업주부,모름
53327079,20250414,강원도,강릉시,20250319,1박 2일,2명,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),F,50대,기혼,자녀 성인(막내 대학),전업주부,300~500만원 미만
53327091,20250414,인천시,모름,20250329,1박 2일,5명 이상,친구,,,,,,휴식,M,30대,미혼,미혼,사무/기술직,500~700만원 미만
53327196,20250414,인천시,모름,20250329,1박 2일,5명 이상,부모/형제/자녀 등 가족,,,,,,친지/친구/친척 만나기,M,50대,기혼,자녀 성인(막내 대학),기능/숙련/일반작업직,700만원 이상
53327584,20250414,제주도,제주시(시내동),20250129,5박 6일,2명,배우자,,,,,,자연 풍경 감상 (산/ 바다 등),M,60대 이상,기혼,신혼기(자녀 없음),기타/무직,모름
53327822,20250414,부산시,모름,20250203,1박 2일,2명,친구,,,,,,자연 풍경 감상 (산/ 바다 등),F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만
53327939,20250414,경상북도,경주시/울진군/포항시,20250412,1박 2일,4명,연인,친구,,,,,친지/친구/친척 만나기,F,20대,미혼,미혼,기타/무직,300만원 미만
53328336,20250414,강원도,강릉시,20250118,1박 2일,3명,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),M,50대,기혼,자녀 성장(막내 중고생),경영/관리/전문직,500~700만원 미만
53328699,20250414,부산시,모름,20250412,1박 2일,혼자서,혼자서,,,,,,식도락 (지역 특색/제철 음식),M,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상
53328787,20250414,경기도,양평군,20250302,3박 4일,4명,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),F,50대,기혼,신혼기(자녀 없음),경영/관리/전문직,300만원 미만
53328874,20250414,제주도,남원읍/서귀포시(시내동)/조천읍,20250103,3박 4일,2명,부모/형제/자녀 등 가족,,,,,,식도락 (지역 특색/제철 음식),F,40대,기혼,자녀 성인(막내 대학),기타/무직,700만원 이상
53328900,20250414,전라북도,군산시,20250329,1박 2일,5명 이상,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),M,50대,기혼,자녀 성장(막내 중고생),기능/숙련/일반작업직,300~500만원 미만
53329137,20250414,경기도,수원시,20250301,2박 3일,5명 이상,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),M,50대,기혼,자녀 성장(막내 중고생),사무/기술직,500~700만원 미만
53329180,20250414,서울시,모름,20250131,1박 2일,4명,배우자,부모/형제/자녀 등 가족,,,,,역사-유적 감상 (유적지/ 박물관 등),F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,모름
53329206,20250414,강원도,춘천시,20250221,1박 2일,5명 이상,배우자,부모/형제/자녀 등 가족,,,,,자연 풍경 감상 (산/ 바다 등),M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,500~700만원 미만
53329625,20250414,충청북도,충주시(구 청원군 포함),20250125,1박 2일,5명 이상,배우자,부모/형제/자녀 등 가족,,,,,식도락 (지역 특색/제철 음식),M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,모름
53329824,20250414,경상남도,산청군/진주시,20250326,5박 6일,2명,배우자,,,,,,친지/친구/친척 만나기,F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,500~700만원 미만
53329979,20250414,전라남도,순천시,20250228,1박 2일,3명,배우자,부모/형제/자녀 등 가족,,,,,자연 풍경 감상 (산/ 바다 등),M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만
53330226,20250414,대구시,모름,20250310,3박 4일,3명,부모/형제/자녀 등 가족,친구,,,,,도시 경관 감상 (건축물/ 거리 등),M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상
53330580,20250414,대구시,모름,20250329,1박 2일,4명,배우자,부모/형제/자녀 등 가족,,,,,놀이/테마공원-온천 등 즐기기,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만
53330901,20250414,강원도,강릉시,20250315,1박 2일,2명,배우자,,,,,,식도락 (지역 특색/제철 음식),M,30대,기혼,신혼기(자녀 없음),기능/숙련/일반작업직,500~700만원 미만
53330987,20250414,강원도,강릉시,20250102,6박 7일 이상,혼자서,혼자서,,,,,,자연 풍경 감상 (산/ 바다 등),F,20대,미혼,미혼,판매/서비스직,모름
53331123,20250414,전라남도,담양군,20250220,2박 3일,4명,친구,,,,,,친지/친구/친척 만나기,M,30대,미혼,미혼,사무/기술직,500~700만원 미만
53331280,20250414,인천시,모름,20250306,1박 2일,2명,배우자,,,,,,식도락 (지역 특색/제철 음식),F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상
53331296,20250414,충청남도,서천군,20250309,1박 2일,2명,친구,,,,,,자연 풍경 감상 (산/ 바다 등),F,60대 이상,기타,자녀 성인(막내 대학),기타/무직,500~700만원 미만
53331699,20250414,강원도,속초시,20250327,2박 3일,2명,배우자,,,,,,자연 풍경 감상 (산/ 바다 등),M,60대 이상,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상
53332099,20250414,강원도,춘천시,20250301,1박 2일,2명,친구,,,,,,자연 풍경 감상 (산/ 바다 등),F,40대,미혼,미혼,사무/기술직,모름
53332173,20250414,제주도,성산읍/애월읍/우도면/한경면,20250316,2박 3일,4명,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),F,50대,기혼,자녀 성인(막내 대학),전업주부,300만원 미만
53332190,20250414,강원도,강릉시,20250306,1박 2일,2명,배우자,,,,,,휴식,M,40대,기혼,자녀 성장(막내 중고생),사무/기술직,300~500만원 미만
53332191,20250414,경기도,안산시,20250310,3박 4일,혼자서,혼자서,,,,,,취미-운동 활동 (등산/ 낚시/ 골프 등),M,60대 이상,기혼,자녀 독립(막내 결혼),사무/기술직,700만원 이상
53332269,20250414,강원도,속초시,20250301,2박 3일,3명,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),F,30대,미혼,미혼,기타/무직,300~500만원 미만
53332722,20250414,강원도,홍천군,20250201,6박 7일 이상,5명 이상,부모/형제/자녀 등 가족,,,,,,놀이/테마공원-온천 등 즐기기,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,모름
53332818,20250414,인천시,모름,20250123,1박 2일,5명 이상,직장동료,,,,,,휴식,F,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상
53333036,20250414,전라북도,부안군,20250309,3박 4일,혼자서,혼자서,,,,,,취미-운동 활동 (등산/ 낚시/ 골프 등),M,50대,미혼,미혼,기타/무직,모름
53333411,20250414,강원도,철원군,20250312,1박 2일,3명,부모/형제/자녀 등 가족,,,,,,식도락 (지역 특색/제철 음식),M,40대,미혼,미혼,판매/서비스직,300~500만원 미만
53333412,20250414,전라남도,목포시,20250122,1박 2일,2명,연인,,,,,,친지/친구/친척 만나기,F,40대,미혼,미혼,사무/기술직,모름
53333449,20250414,서울시,모름,20250329,1박 2일,2명,배우자,,,,,,친지/친구/친척 만나기,M,60대 이상,기혼,자녀 독립(막내 결혼),사무/기술직,500~700만원 미만
53333643,20250414,충청북도,청주시,20250124,2박 3일,2명,부모/형제/자녀 등 가족,,,,,,친지/친구/친척 만나기,M,50대,기혼,자녀 성인(막내 대학),기타/무직,700만원 이상
