RESPOND_ID,EXAMIN_BEGIN_DE_x,TOUR_CTPRVN_NM_x,TOUR_SIGNGU_NM_x,TOUR_BEGIN_DE,TOUR_PD_VALUE_x,TOUR_COM_NMPR_NM_x,COM_ONE_TY,COM_TWO_TY,COM_THREE_TY,COM_FOUR_TY,COM_FIVE_TY,COM_SIX_TY,TOUR_PURPS_NM,SEXDSTN_FLAG_CD_x,AGRDE_FLAG_NM_x,MRRG_AT_NM_x,CHLDRN_TY_NM_x,OCCP_NM_x,HSHLD_INCOME_DGREE_NM_x,EXAMIN_BEGIN_DE_y,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM_y,TOUR_SIGNGU_NM_y,TOUR_COM_NMPR_NM_y,TOUR_PD_VALUE_y,SEXDSTN_FLAG_CD_y,AGRDE_FLAG_NM_y,MRRG_AT_NM_y,CHLDRN_TY_NM_y,OCCP_NM_y,HSHLD_INCOME_DGREE_NM_y
53350654,20240617,제주도,서귀포시(시내동),20240301,3박 4일,3명,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),F,40대,기혼,자녀 성장(막내 중고생),사무/기술직,500~700만원 미만,20240617,40만원 이상,10만원 이상,10만원 이상,5~7만원 미만,5~7만원 미만,5~7만원 미만,5~7만원 미만,제주도,서귀포시(시내동),3명,3박 4일,F,40대,기혼,자녀 성장(막내 중고생),사무/기술직,500~700만원 미만
53350867,20240617,경기도,고양시,20240524,2박 3일,5명 이상,연인,친구,,,,,휴식,M,30대,미혼,미혼,자영업,300~500만원 미만,20240617,10만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,고양시,5명 이상,2박 3일,M,30대,미혼,미혼,자영업,300~500만원 미만
53351105,20240617,강원도,구체적인 지역 모름,20240420,6박 7일 이상,2명,배우자,,,,,,휴식,F,50대,기타,신혼기(자녀 없음),전업주부,300~500만원 미만,20240617,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,강원도,구체적인 지역 모름,2명,6박 7일 이상,F,50대,기타,신혼기(자녀 없음),전업주부,300~500만원 미만
53351178,20240617,충청남도,예산군,20240607,1박 2일,4명,배우자,부모/형제/자녀 등 가족,,,,,놀이/테마공원-온천 등 즐기기,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상,20240617,10~20만원 미만,3~5만원 미만,7~10만원 미만,1만원 미만,1만원 미만,3~5만원 미만,1만원 미만,충청남도,예산군,4명,1박 2일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상
53351397,20240617,서울시,모름,20240313,2박 3일,3명,친구,,,,,,도시 경관 감상 (건축물/ 거리 등),F,20대,미혼,미혼,대학/대학원생,500~700만원 미만,20240617,10~20만원 미만,3~5만원 미만,3~5만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,서울시,모름,3명,2박 3일,F,20대,미혼,미혼,대학/대학원생,500~700만원 미만
53351484,20240617,강원도,강릉시,20240311,6박 7일 이상,3명,부모/형제/자녀 등 가족,,,,,,축제-행사 참여,M,50대,기타,자녀 성장(막내 중고생),경영/관리/전문직,700만원 이상,20240617,30~40만원 미만,1만원 미만,1만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,강원도,강릉시,3명,6박 7일 이상,M,50대,기타,자녀 성장(막내 중고생),경영/관리/전문직,700만원 이상
53351919,20240617,경상북도,울진군,20240615,1박 2일,모름,부모/형제/자녀 등 가족,,,,,,친지/친구/친척 만나기,F,50대,미혼,미혼,사무/기술직,700만원 이상,20240617,20~30만원 미만,5~7만원 미만,7~10만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,경상북도,울진군,모름,1박 2일,F,50대,미혼,미혼,사무/기술직,700만원 이상
53352002,20240617,대구시,모름,20240515,5박 6일,2명,부모/형제/자녀 등 가족,,,,,,문화-예술 즐기기 (미술관/ 공연 등),F,50대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만,20240617,40만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,10만원 이상,1만원 미만,대구시,모름,2명,5박 6일,F,50대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만
53352168,20240617,대구시,모름,20240530,1박 2일,2명,연인,,,,,,식도락 (지역 특색/제철 음식),M,50대,기혼,자녀 성인(막내 대학),경영/관리/전문직,700만원 이상,20240617,20~30만원 미만,5~7만원 미만,10만원 이상,7~10만원 미만,1만원 미만,1~3만원 미만,1만원 미만,대구시,모름,2명,1박 2일,M,50대,기혼,자녀 성인(막내 대학),경영/관리/전문직,700만원 이상
53352407,20240617,충청남도,논산시,20240511,1박 2일,3명,부모/형제/자녀 등 가족,,,,,,휴식,M,50대,기혼,자녀 유아&성장(막내 입학전~초등생),경영/관리/전문직,500~700만원 미만,20240617,20~30만원 미만,1만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,충청남도,논산시,3명,1박 2일,M,50대,기혼,자녀 유아&성장(막내 입학전~초등생),경영/관리/전문직,500~700만원 미만
53352532,20240617,경기도,가평군,20240511,2박 3일,3명,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만,20240617,10만원 미만,1만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,가평군,3명,2박 3일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만
53352737,20240617,서울시,모름,20240613,1박 2일,5명 이상,친구,,,,,,휴식,F,40대,미혼,미혼,판매/서비스직,모름,20240617,10~20만원 미만,7~10만원 미만,7~10만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,서울시,모름,5명 이상,1박 2일,F,40대,미혼,미혼,판매/서비스직,모름
53352799,20240617,강원도,춘천시,20240413,1박 2일,3명,부모/형제/자녀 등 가족,,,,,,놀이/테마공원-온천 등 즐기기,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만,20240617,20~30만원 미만,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,5~7만원 미만,1만원 미만,강원도,춘천시,3명,1박 2일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만
53352804,20240617,충청남도,예산군,20240612,1박 2일,2명,친구,,,,,,역사-유적 감상 (유적지/ 박물관 등),F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만,20240617,40만원 이상,10만원 이상,10만원 이상,10만원 이상,3~5만원 미만,1~3만원 미만,1~3만원 미만,충청남도,예산군,2명,1박 2일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만
53353353,20240617,강원도,속초시,20240525,1박 2일,2명,배우자,,,,,,자연 풍경 감상 (산/ 바다 등),F,50대,기혼,자녀 성인(막내 대학),전업주부,500~700만원 미만,20240617,40만원 이상,10만원 이상,10만원 이상,5~7만원 미만,10만원 이상,1~3만원 미만,1만원 미만,강원도,속초시,2명,1박 2일,F,50대,기혼,자녀 성인(막내 대학),전업주부,500~700만원 미만
53353464,20240617,부산시,모름,20240508,1박 2일,혼자서,혼자서,,,,,,놀이/테마공원-온천 등 즐기기,F,40대,기타,신혼기(자녀 없음),기타/무직,300만원 미만,20240617,40만원 이상,10만원 이상,10만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,부산시,모름,혼자서,1박 2일,F,40대,기타,신혼기(자녀 없음),기타/무직,300만원 미만
53353669,20240617,대구시,모름,20240414,2박 3일,4명,부모/형제/자녀 등 가족,,,,,,식도락 (지역 특색/제철 음식),F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,300~500만원 미만,20240617,20~30만원 미만,3~5만원 미만,5~7만원 미만,1~3만원 미만,3~5만원 미만,5~7만원 미만,1만원 미만,대구시,모름,4명,2박 3일,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,300~500만원 미만
53353681,20240617,충청남도,홍성군,20240302,1박 2일,2명,연인,,,,,,식도락 (지역 특색/제철 음식),M,30대,미혼,미혼,기능/숙련/일반작업직,300~500만원 미만,20240617,10만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,충청남도,홍성군,2명,1박 2일,M,30대,미혼,미혼,기능/숙련/일반작업직,300~500만원 미만
53354107,20240617,부산시,모름,20240323,1박 2일,2명,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),M,40대,미혼,미혼,기타/무직,300~500만원 미만,20240617,10~20만원 미만,3~5만원 미만,3~5만원 미만,5~7만원 미만,1만원 미만,3~5만원 미만,1만원 미만,부산시,모름,2명,1박 2일,M,40대,미혼,미혼,기타/무직,300~500만원 미만
53354171,20240617,제주도,구체적인 지역 모름,20240501,4박 5일,5명 이상,부모/형제/자녀 등 가족,,,,,,식도락 (지역 특색/제철 음식),F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,300만원 미만,20240617,모름,모름,모름,모름,모름,모름,모름,제주도,구체적인 지역 모름,5명 이상,4박 5일,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,300만원 미만
53354307,20240617,강원도,인제군,20240503,2박 3일,혼자서,혼자서,,,,,,휴식,M,50대,기혼,자녀 성인(막내 대학),자영업,700만원 이상,20240617,40만원 이상,10만원 이상,10만원 이상,7~10만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,인제군,혼자서,2박 3일,M,50대,기혼,자녀 성인(막내 대학),자영업,700만원 이상
53354316,20240617,경기도,양평군,20240525,1박 2일,5명 이상,친구,,,,,,자연 풍경 감상 (산/ 바다 등),F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,500~700만원 미만,20240617,10~20만원 미만,1만원 미만,7~10만원 미만,1만원 미만,1만원 미만,3~5만원 미만,1만원 미만,경기도,양평군,5명 이상,1박 2일,F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,500~700만원 미만
53354839,20240617,경상남도,하동군,20240504,2박 3일,4명,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),F,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,700만원 이상,20240617,20~30만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,경상남도,하동군,4명,2박 3일,F,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,700만원 이상
53355251,20240617,강원도,동해시,20240527,2박 3일,2명,배우자,,,,,,식도락 (지역 특색/제철 음식),M,50대,기타,신혼기(자녀 없음),기능/숙련/일반작업직,300~500만원 미만,20240617,10~20만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,동해시,2명,2박 3일,M,50대,기타,신혼기(자녀 없음),기능/숙련/일반작업직,300~500만원 미만
53355669,20240617,서울시,모름,20240405,2박 3일,혼자서,혼자서,,,,,,친지/친구/친척 만나기,M,30대,미혼,미혼,사무/기술직,모름,20240617,10~20만원 미만,1만원 미만,7~10만원 미만,7~10만원 미만,1만원 미만,1만원 미만,1만원 미만,서울시,모름,혼자서,2박 3일,M,30대,미혼,미혼,사무/기술직,모름
53355683,20240617,인천시,모름,20240525,1박 2일,5명 이상,친구,,,,,,친지/친구/친척 만나기,M,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상,20240617,10만원 미만,1만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,인천시,모름,5명 이상,1박 2일,M,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상
53355866,20240617,경기도,화성시,20240512,1박 2일,혼자서,혼자서,,,,,,휴식,M,60대 이상,기혼,자녀 독립(막내 결혼),판매/서비스직,300~500만원 미만,20240617,20~30만원 미만,7~10만원 미만,5~7만원 미만,10만원 이상,1만원 미만,1~3만원 미만,1만원 미만,경기도,화성시,혼자서,1박 2일,M,60대 이상,기혼,자녀 독립(막내 결혼),판매/서비스직,300~500만원 미만
53356028,20240617,서울시,모름,20240303,1박 2일,3명,배우자,부모/형제/자녀 등 가족,,,,,휴식,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만,20240617,모름,모름,모름,모름,모름,모름,모름,서울시,모름,3명,1박 2일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만
53356064,20240617,강원도,원주시,20240505,2박 3일,2명,연인,,,,,,자연 풍경 감상 (산/ 바다 등),M,50대,기타,자녀 성인(막내 대학),기타/무직,500~700만원 미만,20240617,10~20만원 미만,1~3만원 미만,1~3만원 미만,3~5만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,강원도,원주시,2명,2박 3일,M,50대,기타,자녀 성인(막내 대학),기타/무직,500~700만원 미만
53356182,20240617,전라북도,전주시,20240525,1박 2일,2명,배우자,,,,,,역사-유적 감상 (유적지/ 박물관 등),M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,300~500만원 미만,20240617,20~30만원 미만,5~7만원 미만,5~7만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,전라북도,전주시,2명,1박 2일,M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,300~500만원 미만
53356319,20240617,경상북도,경주시,20240605,1박 2일,3명,배우자,부모/형제/자녀 등 가족,,,,,식도락 (지역 특색/제철 음식),F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만,20240617,모름,모름,모름,모름,모름,모름,모름,경상북도,경주시,3명,1박 2일,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만
53356430,20240617,대전시,모름,20240406,1박 2일,5명 이상,부모/형제/자녀 등 가족,,,,,,역사-유적 감상 (유적지/ 박물관 등),M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만,20240617,10만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1~3만원 미만,대전시,모름,5명 이상,1박 2일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만
53356592,20240617,전라북도,군산시/부안군/전주시,20240606,2박 3일,2명,연인,,,,,,취미-운동 활동 (등산/ 낚시/ 골프 등),M,30대,미혼,미혼,사무/기술직,300~500만원 미만,20240617,10~20만원 미만,7~10만원 미만,7~10만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,전라북도,군산시/부안군/전주시,2명,2박 3일,M,30대,미혼,미혼,사무/기술직,300~500만원 미만
53356640,20240617,광주시,모름,20240316,2박 3일,2명,연인,,,,,,친지/친구/친척 만나기,M,20대,미혼,미혼,사무/기술직,500~700만원 미만,20240617,10~20만원 미만,5~7만원 미만,10만원 이상,1만원 미만,1만원 미만,1~3만원 미만,1만원 미만,광주시,모름,2명,2박 3일,M,20대,미혼,미혼,사무/기술직,500~700만원 미만
53356705,20240617,울산시,모름,20240616,1박 2일,5명 이상,배우자,부모/형제/자녀 등 가족,친구,,,,축제-행사 참여,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,700만원 이상,20240617,10만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1~3만원 미만,1만원 미만,울산시,모름,5명 이상,1박 2일,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,700만원 이상
53356800,20240617,제주도,대정읍/서귀포시(시내동)/제주시(시내동),20240417,3박 4일,2명,배우자,,,,,,휴식,M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,500~700만원 미만,20240617,40만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,10만원 이상,제주도,대정읍/서귀포시(시내동)/제주시(시내동),2명,3박 4일,M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,500~700만원 미만
53357038,20240617,경상남도,함양군,20240605,1박 2일,5명 이상,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상,20240617,10만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,경상남도,함양군,5명 이상,1박 2일,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상
53357086,20240617,경상남도,거제시,20240504,1박 2일,2명,배우자,,,,,,휴식,F,50대,기혼,자녀 성인(막내 대학),전업주부,700만원 이상,20240617,10~20만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,경상남도,거제시,2명,1박 2일,F,50대,기혼,자녀 성인(막내 대학),전업주부,700만원 이상
53357245,20240617,서울시,모름,20240309,1박 2일,5명 이상,부모/형제/자녀 등 가족,,,,,,친지/친구/친척 만나기,F,40대,기혼,신혼기(자녀 없음),사무/기술직,300~500만원 미만,20240617,모름,모름,모름,모름,모름,모름,모름,서울시,모름,5명 이상,1박 2일,F,40대,기혼,신혼기(자녀 없음),사무/기술직,300~500만원 미만
